sd_weight,de_weight
0.08928050028816419,0.0305042773525439
0.08182127663207411,0.06164270368534126
0.0816592255120943,0.027344271041750034
0.08980122700907499,0.051386143902569306
0.08871861882875347,0.01651196873473376
0.08499955915060806,0.04346277798550647
0.08452339631995096,0.08374492855882872
0.0865847716484392,0.013401109057301294
0.08491309549115042,0.023099415204678363
0.09878238090758933,0.07631578947368421
0.09542902030401332,0.09517543859649123
0.09115313832393339,0.02300070771408351
0.095889560729791,0.12178362573099415
0.10730607417552186,0.038304093567251465
0.08279694119090387,0.35127377108001434
0.08794589837977455,0.36927016645326505
0.08173576792774777,0.027853569804456572
0.08736385573697773,0.05928853754940711
0.08456510717339372,0.019237883832778396
0.0843848858534853,0.39264582530434583
0.09044096324374472,0.06093075623944455
0.08539403691849538,0.03872813990461049
0.09390005796643167,0.019216394667995514
0.0824628507551766,0.04116231206613877
0.08200900636648698,0.023737154436242584
0.08805977428559945,0.03341540626099191
0.0814372798902178,0.017513388334057026
0.08241002494497586,0.017223910840932118
0.08846142853679467,0.029787234042553193
0.10051779734325378,0.056910569105691054
0.08915524940777778,0.025925925925925925
0.10714693874546807,0.20652173913043478
0.08741391314177561,0.0471311475409836
0.09582436239286353,0.07723577235772358
0.08435966012549324,0.02157164869029276
0.10936894955815657,0.10991957104557641
0.10692528394476862,0.12222222222222222
0.10714693874546807,0.20652173913043478
0.08433841709607441,0.015217391304347827
0.09590117993309606,0.03592814371257485
0.08493771982882284,0.02800620636152056
0.10562141086323977,0.06806930693069307
0.08916247644160617,0.04950495049504951
0.09287515311412163,0.018564356435643563
0.10497527366926782,0.21658415841584158
0.12872745283636353,0.1150990099009901
0.0852935997798656,0.03087207739854878
0.08581387852229838,0.08071585098612126
0.08339280020639415,0.05129482071713148
0.08182127663207411,0.06164270368534126
